Feature Type,Municipality,Place Name,Longitude,Latitude,Historical Information,Url,Suburb,Categories
Park,Mornington Peninsula Shire Council,A R And F Ditterich Reserve,144.9693906,-38.4001138,"Arthur Ralph Ditterich was a Shire of Flinders Councillor from 1961-1964.
A.R. & F. Ditterich are Life Members of the Main Ridge Cricket Club - Ralph and Frank Ditterich were keen cricketers and involved in community affairs. They were involved in the planning and building of the bowls club and other works associated with the grounds. Both had orchards and lived in Valley View Lane, Main Ridge.  Prior to 1926 Main Ridge was known as Main Creek and the name change was brought about by Frank Ditterich.  Seven acres (2.8 hectares) was bought from C. Rigby in 1932 for a recreation ground at Main Ridge for the sum of 50 pounds ($100). A 10 pound ($20) deposit was raised by the community funded in part by a 'sheep guessing competition'. The balance payable over 5 years was raised by community fundraising efforts.
In 1957 the gates were given as a gift by Mrs Lillian Adams of Main Ridge.
On 28th April 1959 the Shire President was invited to unveil a plaque in memory of Frank Ditterich.  Frank was born in Long Gully, Bendigo on 17th September 1895 and died on 28th December 1956 at Mentone. He married his wife Jessie in 1930. They had two sons Richard and David.
Ralph was born in St Arnaud on 4th July, 1893 and married his wife Margaret in Palmerston, New Zealand in 1926. Their son Allan was born in 1929 and died in 1947. Ralph died in Redcliffe, Queensland in 1974.",,Main Ridge,"['Mornington Peninsula Shire Council', 'Main Ridge', 'Park']"
Park,Mornington Peninsula Shire Council,Adelaide Reserve,145.03418090000002,-38.2310028,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Alameda Reserve,145.0417668,-38.236289,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Alexandra Park,145.0406345,-38.224782,"The council purchased Alexandra Park for Ã¿Â£200 ($400) in 1896. This became the Mornington Football Club's home ground, and it is now home to Mornington Football Netball & Cricket Clubs. The Mornington Cricket Club was established in 1863.  By 1905 the reserve was fenced and charges were made for entry, half the proceeds going towards improvements.  It was listed among the civic assets by Cr F. Linley in his submission to the Railway Commissioners, noting then that money was being spent on football and cricket at the reserve. A further two acres (.8 hectare) were acquired there in 1948. 
Possibly named in honour of Queen Alexandra, mother of King George V who reigned between 1910-1936, and after who King Georges Ave in Mornington was named.",,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Allambi Court Reserve,145.1052434,-38.1808326,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Anniversary Park,145.1841632,-38.3080742,,,Hastings,"['Mornington Peninsula Shire Council', 'Hastings', 'Park']"
Park,Mornington Peninsula Shire Council,Anzac Park,145.1242902,-38.373618,,,Balnarring,"['Mornington Peninsula Shire Council', 'Balnarring', 'Park']"
Park,Mornington Peninsula Shire Council,Apex Park,145.044065,-38.2295489,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Arunta Court Bushland Reserve,144.80339719999995,-38.389996,,,Rye,"['Mornington Peninsula Shire Council', 'Rye', 'Park']"
Park,Mornington Peninsula Shire Council,Austral Crescent Reserve,145.1454175,-38.1967407,,,Baxter,"['Mornington Peninsula Shire Council', 'Baxter', 'Park']"
Park,Mornington Peninsula Shire Council,B A Cairns Reserve,145.0157342,-38.47121729999999,"B.A. Cairns Reserve was developed in the 1880s as a sports venue for cricket and football, but was also used for gymkhanas and stock auctions.  In the 1970s it was named after Bertie Alexander Cairns (1895-1979), a member of the pioneering Cairns family, in acknowledgment of his tireless dedication to the care and maintenance of the sporting reserve.
Bert did so much valued service, especially for the Park and Cricket Club. He was also a very good golfer. As a General Carrier for many years, he transported fish and other produce to the markets and brought goods back for the farmers and residents.
He is buried with his wife in the Flinders Cemetery.",,Flinders,"['Mornington Peninsula Shire Council', 'Flinders', 'Park']"
Park,Mornington Peninsula Shire Council,Balcombe Creek,145.0727249,-38.2507578,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Balcombe Creek Bushland Reserve,145.0683238,-38.2569429,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Balcombe Estuary Reserve,145.0226262,-38.2642731,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Bald Hill Nature Conservation Reserve,145.0221877,-38.3503589,,,Red Hill,"['Mornington Peninsula Shire Council', 'Red Hill', 'Park']"
Park,Mornington Peninsula Shire Council,Balnarring Mechanics Institute Park,145.1172781,-38.3648175,,,Balnarring,"['Mornington Peninsula Shire Council', 'Balnarring', 'Park']"
Park,Mornington Peninsula Shire Council,Balnarring Recreation Reserve,145.1171858,-38.36227720000001,,,Balnarring,"['Mornington Peninsula Shire Council', 'Balnarring', 'Park']"
Park,Mornington Peninsula Shire Council,Banksia Square,145.17486110000004,-38.39125,,,Somers,"['Mornington Peninsula Shire Council', 'Somers', 'Park']"
Park,Mornington Peninsula Shire Council,Banksia Woods Reserve,144.8992344,-38.3648226,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Banool Bushland Reserve,145.1018778,-38.206167,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Banool Crescent Reserve,145.10283,-38.2055647,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Barber Reserve,145.1849392,-38.2265833,"The Barbers were one of Somerville's early well-known nursery families.
In the mid-1800s, Claude Barber settled on a property in Lower Somerville Road. He then bought a 60-acre (24 hectare) property in Eramosa Road which was the first property on the Mornington Peninsula with the name of ""Western Port"". The original drive into the homestead was located in the area of today's Jordan Street. Barber Reserve is part of a former paddock on the farm property.  The orchard covered approximately 40 acres (16 hectares).",,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Bass Avenue Bushland Reserve,144.9101792,-38.3714539,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Batman Avenue,145.1016406,-38.2025884,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Beleura Park,145.0545195,-38.2214774,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Benbenjie Reserve,144.9333568,-38.3584248,"The Maw family donated the land to Council in 1964 and was proposed as one of 3 names for the reserve.

The reserve was named after Benbenjie who was of the Boon wurrung tribe which lived in the Wonga (McCrae) area during the McCrae's occupation and he is said to have taught the McCrae children how to hunt and fish.",,McCrae,"['Mornington Peninsula Shire Council', 'McCrae', 'Park']"
Park,Mornington Peninsula Shire Council,Bentons Square Reserve,145.04914130000003,-38.24599370000001,"Benjamin John Benton, born in Essex, England, brought his family to Australia aboard the ""Elizabeth"", arriving in the Mornington area in about 1851.  He was one of the trustees responsible for the acquisition of Ã¿Â½ acre of land in Moorooduc on which to build the first school and church.
He died in 1914 and is buried at Mornington Cemetery.",,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Berry Reserve,145.03992730000004,-38.2178229,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Betty Clift Conservation Reserve,144.90569440000004,-38.3781944,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Bill Carroll Reserve,145.1074794,-38.3977616,Proposal to rename the Palmers Hill Road Reserve after Dr William Carroll to honour his prominent roles in local and regional conservation organisations.,,Balnarring Beach,"['Mornington Peninsula Shire Council', 'Balnarring Beach', 'Park']"
Park,Mornington Peninsula Shire Council,Bond Close Reserve,145.1994265,-38.357103,,,Crib Point,"['Mornington Peninsula Shire Council', 'Crib Point', 'Park']"
Park,Mornington Peninsula Shire Council,Boneo Recreation Reserve,144.8870567,-38.4121884,,,Boneo,"['Mornington Peninsula Shire Council', 'Boneo', 'Park']"
Park,Mornington Peninsula Shire Council,Bracken Ridge Bushland Reserve,144.95604680000002,-38.3453836,,,Arthurs Seat,"['Mornington Peninsula Shire Council', 'Arthurs Seat', 'Park']"
Park,Mornington Peninsula Shire Council,Bramblefield Reserve,145.1523611,-38.1973611,"'Prior to the development of the area in Baxter where the reserve is now situated, it was farm land.  The name 'Bramblefield' was given to the estate when it first opened by the developers and is known by both the people who reside there and all others residing in Baxter as 'Bramblefields'.",,Baxter,"['Mornington Peninsula Shire Council', 'Baxter', 'Park']"
Park,Mornington Peninsula Shire Council,Brasser Avenue Bushland Reserve,144.9846445,-38.3361541,,,Dromana,"['Mornington Peninsula Shire Council', 'Dromana', 'Park']"
Park,Mornington Peninsula Shire Council,Broxbourne Brae,145.0561765,-38.2410763,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Bruce Cameron Reserve,145.0818076,-38.1923357,"Allan Bruce Cameron, OBE, Mornington Shire President 1963-4. He represented Mt Eliza Riding from 1956 to 1971.
Allan Bruce Cameron, of Mount Eliza, was awarded the OBE in 1976, for services to local government and community - reported in The London Gazette, 31 December, 1976",,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Buckingham Park,144.9176389,-38.3779167,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Buckley Nature Reserve,145.0904167,-38.34125,To commemorate a notable pioneer in the district.,,Merricks North,"['Mornington Peninsula Shire Council', 'Merricks North', 'Park']"
Park,Mornington Peninsula Shire Council,Bungower Road Linear Reserve,145.16962130000005,-38.237983,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Bunguyan Reserve,145.1944966,-38.2571558,"The first European tracks in this area linked the main pastoral properties, coming from Frankston via Carrup Carrup and Bunguyan to Coolart and also from Dandenong, via Bunguyan. A surveyor's map of 1858 shows ""dray tracks"" from both directions crossing at King's Bunguyan Cattle Station Pre-emptive Right, near the present site of Tyabb.
The Bunguyan or King's Cattle Station covered 15,000 acres (6.700 hectares) on the west side of Western Port when it was licensed to Martha Jane King in 1845.",,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,C B Wilson Reserve,145.0360154,-38.2263988,"Charles Bowman Wilson (1903-1967) was employed as a journalist on the Peninsula Post for 40+ years. He was a Mornington Shire Councillor for many years and was the Shire President in 1954.
Charles lost his seat on Council in 1950 but stood again the following year and won. He remained until he was defeated in 1966.
CB Wilson's grandfather, John Bowman Wilson, came to the Mornington Peninsula in 1863 and his descendants are still well represented in the area.
John Bowman Wilson (1830-1893) is buried in the Mornington Cemetery.",,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Camelot Court Reserve,145.1126746,-38.1897194,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Cameron Way Reserve,145.0835071,-38.20583,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Campbell Court Reserve,145.1225573,-38.3875913,,,Balnarring,"['Mornington Peninsula Shire Council', 'Balnarring', 'Park']"
Park,Mornington Peninsula Shire Council,Carisbrooke Street Reserve,145.1184836,-38.3928165,,,Balnarring Beach,"['Mornington Peninsula Shire Council', 'Balnarring Beach', 'Park']"
Park,Mornington Peninsula Shire Council,Carlogie Golf Course,144.8701389,-38.4015278,,,Boneo,"['Mornington Peninsula Shire Council', 'Boneo', 'Park']"
Park,Mornington Peninsula Shire Council,Childrens Bushland Reserve,144.78402880000004,-38.3649726,,,Blairgowrie,"['Mornington Peninsula Shire Council', 'Blairgowrie', 'Park']"
Park,Mornington Peninsula Shire Council,Citation Reserve,145.03352080000005,-38.2634686,"It was at, or near this site on 21 May, 1943, that three United States Marines, veterans of the Guadalcanal Campaign, received the Congressional Medal of Honour. They were: Colonel Merritt A. Edson, Lieutenant Mitchell Paige and Platoon Sergeant John Basilone.",,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Civic Reserve,145.05271340000004,-38.2376221,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Clairmont Close Reserve,145.1678327,-38.2223938,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Clarkes Avenue Reserve,145.02923969999995,-38.2537329,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Clifford Drive Bushland Reserve,145.1637592,-38.2705951,,,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,Clifton Court Reserve,145.1795632,-38.3931918,,,Somers,"['Mornington Peninsula Shire Council', 'Somers', 'Park']"
Park,Mornington Peninsula Shire Council,Colchester Park,145.1659113,-38.2256524,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Colstan Court Reserve,145.0937011,-38.1865592,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Community Centre Reserve,145.05769650000005,-38.2237515,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Community Grow And Play Gardens,144.8251159,-38.3713282,,,Rye,"['Mornington Peninsula Shire Council', 'Rye', 'Park']"
Park,Mornington Peninsula Shire Council,Conway Court Reserve,145.165257,-38.2267532,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Coolart Reserve,145.14436,-38.3893084,,,Somers,"['Mornington Peninsula Shire Council', 'Somers', 'Park']"
Park,Mornington Peninsula Shire Council,Coral Close Reserve,144.9214577,-38.3790303,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Craigie Road Reserve,145.0468369,-38.2576469,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
